	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	index	is.converged	is.high_train_accuracy	is.last_epoch	repeat_id	seed	train_dataset_size
541	31.4391	3568.65	3036.87	0.0391915	113.423	59.7381	155.102	151.863	50.43	47.1907	9.22355	9.09897	5.19771	5.07312	77.9263	69545.1	5.8881	4.34176e+06	5.72092e+06	250647	12864.7	4313080	367.9	14.4185	0.0089182	42	21	7283174895500367012	0.33092	0.99992	0.669	0.001	4	14	541	True	True	True	1590103859805214427	1	25000
542	32.4452	3527.11	2995.8	0.0402608	113.035	59.3894	155.079	151.866	50.5737	47.3613	9.22267	9.09911	5.20324	5.07969	80.6845	71168	5.36729	4.28644e+06	5.67083e+06	257747	12776.9	4313080	365.965	14.7341	0.00936833	42	21	7283174895500367012	0.32618	0.99988	0.6737	0.001	4	14	542	True	True	True	1590103879403815176	2	25000
543	31.8392	3593.96	3023.45	0.0409433	113.573	59.9496	155.114	151.919	50.4732	47.2777	9.22403	9.10112	5.19937	5.07647	80.6845	72516.5	6.11786	4.38735e+06	5.76178e+06	260208	12898.9	4313080	368.456	15.0858	0.00970295	42	21	7283174895500367012	0.32324	0.99984	0.6766	0.001	4	14	543	True	True	True	1590103891732560226	3	25000
544	31.7976	3639.26	3053.4	0.0414825	113.849	60.3263	155.153	151.971	50.4027	47.2202	9.22554	9.10314	5.19666	5.07426	86.6592	78866.1	5.4162	4.31407e+06	5.68025e+06	280833	12961.6	4313080	376.926	15.6358	0.00978527	42	19	7283174895500367012	0.32892	0.99992	0.671	0.001	4	14	544	True	True	True	1590103892508438011	4	25000
545	32.0287	3989.96	3421.58	0.0400338	120.891	63.1661	158.223	155.005	51.3072	48.0892	9.34358	9.21981	5.23145	5.10768	83.5918	83404.3	4.99884	5.50013e+06	7.32283e+06	305438	14614.6	5629230	353.605	14.1561	0.00940433	42	20	9087494230673162878	0.32686	0.99976	0.6729	0.001	4	16	545	True	True	True	1590103903705723889	0	25000
546	32.4728	4006.06	3411.32	0.0410012	121.024	63.2934	158.234	155.04	51.4093	48.2152	9.34403	9.22117	5.23538	5.11253	83.5918	83740.7	5.61866	5.59914e+06	7.41926e+06	306112	14646.9	5629230	356.335	14.6102	0.00964371	42	19	9087494230673162878	0.33638	0.99988	0.6635	0.001	4	16	546	True	True	True	1590103926859152607	2	25000
547	32.545	4059.38	3423.58	0.0402328	121.307	63.7133	158.262	155.049	51.3515	48.1384	9.34508	9.2215	5.23315	5.10957	80.6845	81904.7	5.31905	5.5763e+06	7.38443e+06	296849	14715.4	5629230	359.641	14.4694	0.00954919	42	20	9087494230673162878	0.33168	0.99988	0.6682	0.001	4	16	547	True	True	True	1590103927042473875	3	25000
548	31.7889	3977.78	3406.16	0.0405641	120.719	63.0696	158.175	154.97	51.2504	48.0455	9.34175	9.21848	5.22927	5.106	83.5918	83149.8	5.22449	5.55809e+06	7.38108e+06	304571	14573.1	5629230	346.195	14.0431	0.00976485	42	21	9087494230673162878	0.33636	0.99996	0.6636	0.001	4	16	548	True	True	True	1590103927393171722	1	25000
550	32.2962	4081.5	3431.61	0.0392202	121.408	63.8866	158.403	155.164	51.3931	48.1545	9.35052	9.22595	5.23475	5.11019	89.8985	91752.5	5.04278	5.5536e+06	7.35645e+06	331294	14739.8	5629230	384.523	15.0811	0.00872398	42	20	9087494230673162878	0.33702	0.99992	0.6629	0.001	4	16	550	True	True	True	1590103943379154682	4	25000
575	32.5245	2012.19	1664.68	0.0442548	83.1536	44.8574	140.719	137.601	46.8229	43.7051	8.67036	8.55044	5.05898	4.93906	70.4499	35461.9	6.29912	1.43612e+06	1.87103e+06	121804	6914.52	1414630	250.343	11.0789	0.00992849	42	26	-4857189107249669615	0.32874	0.99984	0.6711	0.00158489	4	8	575	True	True	True	1590104330428938446	2	25000
576	31.7892	1982.52	1657.3	0.0431259	82.979	44.5255	140.592	137.448	46.7341	43.5905	8.66548	8.54457	5.05556	4.93465	64	31742.5	5.8881	1.42788e+06	1.86655e+06	110190	6885.52	1414630	235.089	10.1384	0.00965761	42	25	-4857189107249669615	0.31644	0.99984	0.6834	0.00158489	4	8	576	True	True	True	1590104331374263828	0	25000
577	32.6524	2039.23	1659.81	0.0434015	83.4733	45.1578	140.75	137.613	46.9201	43.7828	8.67158	8.55091	5.06272	4.94205	68.1956	34788.8	6.05917	1.43622e+06	1.86914e+06	118815	6967.79	1414630	250.519	10.8729	0.00965357	42	25	-4857189107249669615	0.3204	0.9998	0.6794	0.00158489	4	8	577	True	True	True	1590104349513958282	3	25000
578	32.1127	2045.27	1666.2	0.0406227	83.3905	45.2247	140.802	137.599	46.8326	43.6292	8.67356	8.55036	5.05935	4.93614	68.1956	34891.9	6.05917	1.43607e+06	1.86724e+06	118580	6953.97	1414630	257.207	10.4484	0.00838741	42	26	-4857189107249669615	0.31802	0.99992	0.6819	0.00158489	4	8	578	True	True	True	1590104350375514772	4	25000
579	33.102	2008.83	1652.37	0.0424232	83.0391	44.82	140.704	137.544	46.9284	43.7683	8.66979	8.54825	5.06303	4.94149	68.1956	34270.6	5.8881	1.42479e+06	1.85932e+06	117583	6895.49	1414630	245.19	10.4017	0.00895539	42	26	-4857189107249669615	0.31994	0.99984	0.6799	0.00158489	4	8	579	True	True	True	1590104360346278898	1	25000
580	33.0936	2405.21	2027.23	0.0419781	92.8083	49.043	145.926	142.755	48.3189	45.1483	8.87063	8.74868	5.11651	4.99457	68.1956	41028.5	5.22449	2.18468e+06	2.88592e+06	146871	8613.37	2205780	226.049	9.48911	0.0093663	42	23	8947033792930311954	0.31602	0.99992	0.6839	0.00158489	4	10	580	True	True	True	1590104371699475731	0	25000
581	32.7697	2399.87	2009.16	0.0415531	92.7113	48.9884	145.883	142.702	48.3158	45.1351	8.86896	8.74663	5.1164	4.99406	72.8178	43710.5	5.67104	2.21973e+06	2.92104e+06	156496	8595.38	2205780	224.022	9.30878	0.00858789	42	24	8947033792930311954	0.31698	0.99988	0.6829	0.00158489	4	10	581	True	True	True	1590104381789937943	1	25000
582	32.0561	2401.46	2025.67	0.0424384	92.6619	49.0047	145.867	142.707	48.1377	44.978	8.86836	8.74683	5.10955	4.98802	72.8178	43739.6	5.61866	2.21707e+06	2.91743e+06	156330	8586.23	2205780	222.764	9.45374	0.0092294	42	23	8947033792930311954	0.3187	0.9996	0.6809	0.00158489	4	10	582	True	True	True	1590104389637557638	2	25000
583	32.1937	2416.31	2034.09	0.0432552	93.0059	49.156	145.899	142.758	48.2054	45.0647	8.86958	8.74879	5.11215	4.99136	72.8178	44009.9	5.22449	2.19169e+06	2.89274e+06	157493	8650.11	2205780	221.32	9.57324	0.00998921	42	22	8947033792930311954	0.31348	0.99968	0.6862	0.00158489	4	10	583	True	True	True	1590104399214774055	3	25000
584	31.7548	2449.77	2050.39	0.0411264	93.2404	49.4951	145.993	142.802	48.1269	44.9358	8.87321	8.75047	5.10913	4.98639	70.4499	43168.7	5.4162	2.20888e+06	2.90514e+06	153141	8693.77	2205780	234.273	9.63481	0.00907715	42	22	8947033792930311954	0.3149	0.9998	0.6849	0.00158489	4	10	584	True	True	True	1590104408296559775	4	25000
585	32.3359	2768.63	2361.94	0.0424223	101.233	52.6178	149.996	146.836	49.3491	46.189	9.02718	8.90563	5.15614	5.0346	75.3071	52146.6	6.05917	3.22276e+06	4.25763e+06	192960	10248.1	3171930	194.595	8.25515	0.00942141	42	22	-4471635144041463776	0.31128	0.99968	0.6884	0.00158489	4	12	585	True	True	True	1590104417980522167	0	25000
586	32.9808	2811.1	2389.5	0.042605	101.537	53.0198	150.242	147.087	49.4267	46.2709	9.03665	8.91527	5.15912	5.03775	72.8178	51196.8	5.22449	3.15657e+06	4.18418e+06	187706	10309.8	3171930	218.476	9.30818	0.00978307	42	21	-4471635144041463776	0.31876	0.99976	0.681	0.00158489	4	12	586	True	True	True	1590104418110482377	1	25000
587	31.967	2802.86	2402.19	0.0427945	101.605	52.9421	150.194	147.043	49.269	46.1176	9.0348	8.9136	5.15306	5.03185	72.8178	51046.8	5.17815	3.14745e+06	4.17843e+06	187956	10323.5	3171930	211.7	9.05957	0.00999901	42	20	-4471635144041463776	0.3165	0.9998	0.6833	0.00158489	4	12	587	True	True	True	1590104427717405877	4	25000
588	32.5458	2798.35	2376.17	0.0427383	101.513	52.8994	150.045	146.892	49.3307	46.1781	9.02906	8.9078	5.15543	5.03418	72.8178	50964.7	5.31905	3.17153e+06	4.20235e+06	187616	10304.8	3171930	199.006	8.50515	0.009915	42	20	-4471635144041463776	0.3055	0.9998	0.6943	0.00158489	4	12	588	True	True	True	1590104427759408727	2	25000
589	33.1507	2818.01	2373.71	0.042445	101.623	53.0849	150.207	147.048	49.4691	46.3095	9.0353	8.91377	5.16075	5.03923	77.9263	54921.5	5.17815	3.15604e+06	4.18304e+06	201215	10327.3	3171930	210.751	8.94535	0.00976678	42	20	-4471635144041463776	0.31426	0.99976	0.6855	0.00158489	4	12	589	True	True	True	1590104427830819087	3	25000
590	32.3722	3205.1	2753.42	0.041829	109.694	56.6136	153.742	150.568	50.2786	47.1045	9.17124	9.04916	5.19189	5.06981	72.8178	58369.4	5.61866	4.35148e+06	5.77422e+06	219072	12032.8	4313080	197.495	8.26101	0.00977263	42	19	2240536382314696107	0.30956	0.99976	0.6902	0.00158489	4	14	590	True	True	True	1590104446896174096	1	25000
591	32.5388	3178.17	2749.85	0.0412883	109.424	56.3752	153.731	150.544	50.3155	47.1284	9.17084	9.04826	5.19331	5.07073	75.3071	59856.9	4.82868	4.22413e+06	5.65068e+06	225449	11973.7	4313080	196.713	8.12196	0.00898368	42	20	2240536382314696107	0.32412	0.99992	0.6758	0.00158489	4	14	591	True	True	True	1590104446966929733	0	25000
592	32.4709	3210.46	2757.3	0.0405716	109.663	56.6609	153.735	150.53	50.2473	47.0427	9.17097	9.04772	5.19069	5.06743	72.8178	58467	5.4162	4.33115e+06	5.75149e+06	218948	12025.9	4313080	194.908	7.90771	0.0090599	42	19	2240536382314696107	0.31014	0.99984	0.6897	0.00158489	4	14	592	True	True	True	1590104457019095934	2	25000
593	32.6366	3242.93	2755.03	0.0430192	109.964	56.9467	153.76	150.613	50.3219	47.1758	9.17193	9.05092	5.19356	5.07255	77.9263	63199.6	5.22449	4.31579e+06	5.73122e+06	235594	12092	4313080	196.854	8.4685	0.00988672	42	19	2240536382314696107	0.31176	0.99976	0.688	0.00158489	4	14	593	True	True	True	1590104463877485383	3	25000
594	32.3186	3278.78	2753.75	0.0412206	110.089	57.2607	153.725	150.536	50.2474	47.0586	9.17059	9.04794	5.19069	5.06804	72.8178	59710.7	5.27145	4.3321e+06	5.73816e+06	220655	12119.7	4313080	193.4	7.97206	0.00944411	42	19	2240536382314696107	0.30758	0.99968	0.6921	0.00158489	4	14	594	True	True	True	1590104488296710289	4	25000
595	32.9602	3635.23	3106.26	0.0423354	117.312	60.2929	156.905	153.743	51.1856	48.0235	9.2929	9.17128	5.22677	5.10515	77.9263	70842.3	5.22449	5.6064e+06	7.47532e+06	268128	13762	5629230	191.815	8.12054	0.00982702	42	18	-6482107449623743602	0.315	0.9998	0.6848	0.00158489	4	16	595	True	True	True	1590104498142768698	1	25000
596	32.8565	3617.27	3103.94	0.0393602	117.164	60.1438	156.899	153.664	51.2246	47.9896	9.29266	9.16824	5.22827	5.10385	77.9263	70492.4	4.87039	5.54812e+06	7.42046e+06	267452	13727.3	5629230	192.361	7.57135	0.00856704	42	19	-6482107449623743602	0.31032	0.99992	0.6896	0.00158489	4	16	596	True	True	True	1590104498615017613	0	25000
597	33.3033	3645.82	3106.69	0.0413853	117.33	60.3806	156.896	153.711	51.2103	48.0255	9.29254	9.17005	5.22773	5.10523	75.3071	68661.3	5.27145	5.63263e+06	7.49792e+06	259199	13766.4	5629230	189.749	7.85284	0.0098285	42	19	-6482107449623743602	0.30922	0.99972	0.6905	0.00158489	4	16	597	True	True	True	1590104508015899861	2	25000
598	33.634	3676.6	3108.92	0.0409766	117.534	60.6349	156.935	153.741	51.253	48.0582	9.29407	9.17119	5.22936	5.10649	83.5918	76855.7	5.4162	5.65661e+06	7.51497e+06	288712	13814.2	5629230	192.564	7.89061	0.00978738	42	19	-6482107449623743602	0.31314	0.99984	0.6867	0.00158489	4	16	598	True	True	True	1590104517782226972	3	25000
599	33.3954	3742.1	3121.8	0.0421119	117.955	61.1727	157.056	153.889	51.2226	48.0552	9.29871	9.17689	5.2282	5.10637	75.3071	70474	4.99884	5.604e+06	7.44764e+06	261967	13913.4	5629230	205.091	8.63676	0.00964664	42	18	-6482107449623743602	0.31472	0.99992	0.6852	0.00158489	4	16	599	True	True	True	1590104526868978621	4	25000
625	33.9987	1860.77	1424.22	0.0420881	79.3964	43.1366	138.455	135.287	46.7661	43.5981	8.58327	8.46143	5.05679	4.93495	62.0459	28885.4	5.22449	1.38296e+06	1.81285e+06	97803.2	6303.79	1414630	96.8423	4.0759	0.00870673	42	24	-5941684846842632260	0.29674	0.99964	0.7029	0.00316228	4	8	625	True	True	True	1590104858860130155	0	25000
626	34.2135	1866.7	1430.45	0.0438775	79.5042	43.2053	138.492	135.366	46.754	43.6276	8.58471	8.46447	5.05633	4.93608	62.0459	28977.4	6.5536	1.43964e+06	1.86936e+06	98068.9	6320.92	1414630	98.8132	4.33568	0.0096472	42	23	-5941684846842632260	0.29282	0.99952	0.7067	0.00316228	4	8	626	True	True	True	1590104866960533780	2	25000
627	33.4	1857.96	1439.96	0.042395	79.3859	43.1041	138.511	135.351	46.6404	43.4796	8.58546	8.46389	5.05196	4.93039	60.18	27975.2	5.36729	1.38618e+06	1.81651e+06	94837.6	6302.13	1414630	98.6808	4.18357	0.0092264	42	25	-5941684846842632260	0.29892	0.99932	0.7004	0.00316228	4	8	627	True	True	True	1590104868455902619	1	25000
628	34.0956	1873.3	1418.05	0.0406156	79.4094	43.2817	138.565	135.362	46.838	43.6344	8.58753	8.46432	5.05956	4.93634	60.18	28206	5.4162	1.38877e+06	1.81641e+06	94893.7	6305.85	1414630	101.288	4.11387	0.00793042	42	25	-5941684846842632260	0.28672	0.99972	0.713	0.00316228	4	8	628	True	True	True	1590104876712607797	3	25000
629	33.4481	2129.55	1717.86	0.0419709	88.1491	46.1471	143.42	140.25	48.0669	44.8961	8.77427	8.65231	5.10682	4.98487	62.0459	33054.7	5.08731	2.15243e+06	2.86392e+06	120551	7770.27	2205780	79.9059	3.35372	0.00921097	42	21	-3621607834473200000	0.2945	0.9996	0.7051	0.00316228	4	10	629	True	True	True	1590104891457904717	0	25000
630	33.5163	1865.48	1447.93	0.0427357	79.5281	43.1912	138.59	135.438	46.6462	43.4935	8.5885	8.46724	5.05218	4.93092	58.397	27256.8	5.22449	1.38241e+06	1.81257e+06	92358.2	6324.71	1414630	101.223	4.32585	0.00952632	42	23	-5941684846842632260	0.29428	0.99948	0.7052	0.00316228	4	8	630	True	True	True	1590104892679653822	4	25000
631	33.5294	2151.64	1702.75	0.0390317	88.2457	46.3858	143.382	140.139	48.1186	44.8752	8.77279	8.64804	5.10881	4.98407	64	34448.4	5.46577	2.18501e+06	2.89204e+06	124619	7787.3	2205780	78.9255	3.0806	0.00786107	42	21	-3621607834473200000	0.28484	0.99964	0.7148	0.00316228	4	10	631	True	True	True	1590104905277302700	4	25000
632	33.9396	2136.9	1712.38	0.0428258	88.1535	46.2267	143.435	140.285	48.1389	44.9883	8.77483	8.65366	5.10959	4.98842	62.0459	33168.7	5.22449	2.16033e+06	2.86999e+06	120563	7771.04	2205780	79.3821	3.3996	0.00983015	42	21	-3621607834473200000	0.28874	0.99924	0.7105	0.00316228	4	10	632	True	True	True	1590104905582767032	1	25000
633	34.2286	2117.63	1689.74	0.0401849	87.7869	46.0178	143.359	140.145	48.2041	44.9898	8.7719	8.64827	5.1121	4.98847	64	33904.4	5.94431	2.1979e+06	2.90794e+06	123327	7706.55	2205780	79.4324	3.19198	0.00783496	42	23	-3621607834473200000	0.29648	0.99968	0.7032	0.00316228	4	10	633	True	True	True	1590104906067351770	2	25000
634	33.5777	2146.51	1712.39	0.0410841	88.2622	46.3305	143.454	140.261	48.1274	44.9353	8.77554	8.65277	5.10915	4.98638	64	34366.4	4.99884	2.14618e+06	2.85472e+06	124666	7790.22	2205780	80.5574	3.30963	0.00824773	42	21	-3621607834473200000	0.29382	0.99992	0.7061	0.00316228	4	10	634	True	True	True	1590104906859667125	3	25000
635	33.5704	2424.57	1989.01	0.0395795	96.0872	49.24	147.443	144.214	49.1525	45.9231	8.92898	8.80477	5.14858	5.02437	68.1956	41358.6	5.27145	3.12748e+06	4.18473e+06	157431	9232.75	3171930	66.9448	2.64964	0.00735492	42	19	-3637219633511126375	0.28512	0.99972	0.7146	0.00316228	4	12	635	True	True	True	1590104915530500828	0	25000
636	34.2563	2467.08	1985.68	0.0408482	96.3265	49.6697	147.531	144.333	49.2478	46.0499	8.93238	8.80938	5.15224	5.02925	66.0479	40758.6	5.27145	3.13523e+06	4.18267e+06	153233	9278.79	3171930	69.5317	2.84024	0.0088054	42	20	-3637219633511126375	0.29018	0.99948	0.7093	0.00316228	4	12	636	True	True	True	1590104948801984168	4	25000
637	33.876	2759.54	2280.61	0.0433439	103.872	52.5313	151.03	147.891	50.1148	46.9762	9.06693	8.94621	5.18559	5.06487	68.1956	47069.4	4.87039	4.21656e+06	5.68288e+06	183971	10789.5	4313080	61.2239	2.65369	0.00979697	42	17	-5754204227370120880	0.28756	0.99956	0.712	0.00316228	4	14	637	True	True	True	1590104949000697664	0	25000
